season,week,date,winner,winner_pts,loser,loser_pts,winner_venue,notes
1934,3,1934-09-29,Gonzaga,31,Eastern Washington,0,home,
1934,3,1934-09-29,Illinois,40,Bradley,7,home,
1934,3,1934-09-29,Indiana,27,Ohio,0,home,
1934,3,1934-09-29,Iowa,34,South Dakota,0,home,
1934,3,1934-09-29,Iowa State,23,Luther,3,home,
1934,3,1934-09-29,Kansas State,13,Fort Hays State,0,home,
1934,3,1934-09-29,Louisiana State,9,Rice,9,away,
1934,3,1934-09-29,Maryland,13,St. John's (Maryland),0,home,
1934,3,1934-09-29,Michigan State,33,Grinnell,20,home,
1934,3,1934-09-29,Minnesota,56,North Dakota State,12,home,
1934,3,1934-09-29,Mississippi,44,Memphis,0,home,
1934,3,1934-09-29,Montana State,6,North Dakota Teachers,0,home,
1934,3,1934-09-29,Navy,20,William & Mary,7,home,
1934,3,1934-09-29,Nebraska,50,Wyoming,0,home,
1934,3,1934-09-29,New Mexico,76,New Mexico Highlands,7,home,
1934,3,1934-09-29,North Carolina,21,Wake Forest,0,home,
1934,3,1934-09-29,North Carolina State,7,Davidson,0,neutral,
1934,3,1934-09-29,North Dakota,7,George Washington,0,away,
1934,3,1934-09-29,Northwestern,21,Marquette,12,home,
1934,3,1934-09-29,Oklahoma State,12,Oklahoma Baptist,0,home,
1934,3,1934-09-29,Pittsburgh,26,Washington & Jefferson,6,home,
1934,3,1934-09-29,Presbyterian,7,Mercer,6,away,
1934,3,1934-09-29,Rhodes,2,Sewanee,0,home,
1934,3,1934-09-29,Richmond,27,Roanoke,0,home,
1934,3,1934-09-29,Saint Mary's (CA),61,Portland,0,home,
1934,3,1934-09-29,Santa Clara,7,Stanford,7,away,
1934,3,1934-09-29,South Carolina,25,Erskine,0,home,
1934,3,1934-09-29,South Dakota State,14,Creighton,0,away,
1934,3,1934-09-29,Southern California,6,Pacific,0,home,
1934,3,1934-09-29,Southern Methodist,33,Austin,0,home,
1934,3,1934-09-29,Temple,34,Virginia Tech,0,home,
1934,3,1934-09-29,Tennessee,32,Centre,0,home,
1934,3,1934-09-29,Texas A&M-Kingsville,14,Texas A&M,14,away,
1934,3,1934-09-29,Texas Christian,27,North Texas,0,home,
1934,3,1934-09-29,Texas Tech,24,McMurry,7,home,
1934,3,1934-09-29,Tulane,41,Chattanooga,0,home,
1934,3,1934-09-29,Utah State,26,Denver,7,away,
1934,3,1934-09-29,Vanderbilt,7,Mississippi State,0,home,
1934,3,1934-09-29,Villanova,35,Ursinus,0,home,
1934,3,1934-09-29,Virginia,8,Hampden-Sydney,0,home,
1934,3,1934-09-29,Washington,13,Idaho,0,home,
1934,3,1934-09-29,Washington (MO),18,McKendree,0,away,
1934,3,1934-09-29,Washington & Lee,7,Kentucky,0,away,
1934,3,1934-09-29,Washington State,27,Montana,0,home,
1934,3,1934-09-29,Western State,40,Fort Lewis College,0,home,
1934,3,1934-09-29,Whittier,7,Northern Arizona,6,away,
1934,3,1934-09-30,Oregon,26,UCLA,3,home,
1934,4,1934-10-03,Minnesota,20,Nebraska,0,home,
1934,4,1934-10-05,Alabama,35,Sewanee,6,home,
1934,4,1934-10-05,Denver,0,George Washington,0,away,
1934,4,1934-10-05,Detroit Mercy,25,Western Michigan,7,home,
1934,4,1934-10-05,Duquesne,99,Ashland,0,home,
1934,4,1934-10-05,Illinois Wesleyan,0,Saint Louis,0,away,
1934,4,1934-10-05,Loyola (LA),21,Mercer,0,home,
1934,4,1934-10-05,Millsaps,7,Mississippi State,6,away,
1934,4,1934-10-05,Mississippi,19,Rhodes,0,neutral,
1934,4,1934-10-05,New Mexico,33,Northern Arizona,6,home,
1934,4,1934-10-05,Texas Tech,14,Baylor,7,home,
1934,4,1934-10-06,Arizona,7,Colorado State,3,away,
1934,4,1934-10-06,Arkansas,24,Texas Christian,10,away,
1934,4,1934-10-06,Army,41,Davidson,0,home,
1934,4,1934-10-06,Brown,13,Rhode Island,0,home,
1934,4,1934-10-06,Carnegie Mellon,13,Miami (OH),7,home,
1934,4,1934-10-06,Colgate,32,St. Lawrence,0,home,
1934,4,1934-10-06,Columbia,12,Yale,6,away,
1934,4,1934-10-06,Dartmouth,32,Vermont,0,home,
1934,4,1934-10-06,Duke,20,Clemson,6,home,
1934,4,1934-10-06,Florida,20,Virginia Tech,13,away,
1934,4,1934-10-06,Fordham,57,Westminster (Pennsylvania),0,home,
1934,4,1934-10-06,Georgetown,20,Mount St. Mary's,0,home,
1934,4,1934-10-06,Georgia,7,Furman,2,away,
1934,4,1934-10-06,Gonzaga,24,Idaho,20,home,
1934,4,1934-10-06,Harvard,12,Bates,0,home,
1934,4,1934-10-06,Haskell,7,Creighton,6,away,
1934,4,1934-10-06,Illinois,12,Washington (MO),7,away,
1934,4,1934-10-06,Iowa,20,Northwestern,7,away,
1934,4,1934-10-06,Iowa State,26,Grinnell,6,home,
1934,4,1934-10-06,Kansas State,13,Manhattan,13,away,
1934,4,1934-10-06,Kentucky,27,Cincinnati,0,away,
1934,4,1934-10-06,Loyola Marymount,43,Arizona State,0,home,
1934,4,1934-10-06,Michigan State,16,Michigan,0,away,
1934,4,1934-10-06,Missouri,0,Colorado,0,away,
1934,4,1934-10-06,Navy,21,Virginia,6,neutral,
1934,4,1934-10-06,New Mexico State,59,New Mexico Highlands,0,home,
1934,4,1934-10-06,New York University,32,Johns Hopkins,0,home,
1934,4,1934-10-06,Northern Colorado,40,Western State,0,away,
1934,4,1934-10-06,Oglethorpe,12,Citadel,6,neutral,
1934,4,1934-10-06,Ohio State,33,Indiana,0,home,
1934,4,1934-10-06,Oklahoma,7,Centenary (LA),0,home,
1934,4,1934-10-06,Oklahoma State,7,Drake,0,away,
1934,4,1934-10-06,Penn State,13,Lebanon Valley,0,home,
1934,4,1934-10-06,Pennsylvania Military,0,Bucknell,0,away,
1934,4,1934-10-06,Pittsburgh,27,West Virginia,6,away,
1934,4,1934-10-06,Princeton,75,Amherst,0,home,
1934,4,1934-10-06,Rice,14,Purdue,0,away,
1934,4,1934-10-06,Richmond,6,Cornell,0,away,
1934,4,1934-10-06,Saint Mary's (CA),7,California,0,away,
1934,4,1934-10-06,Santa Clara,13,Olympic Club,6,home,
1934,4,1934-10-06,South Carolina,22,Virginia Military Institute,6,home,
1934,4,1934-10-06,Southern Methodist,14,Louisiana State,14,away,
1934,4,1934-10-06,Stanford,17,Oregon State,0,away,
1934,4,1934-10-06,Syracuse,28,Clarkson,0,home,
1934,4,1934-10-06,Temple,40,Texas A&M,6,home,
1934,4,1934-10-06,Tennessee,19,North Carolina,7,away,
1934,4,1934-10-06,Texas,7,Notre Dame,6,away,
1934,4,1934-10-06,Tulane,13,Auburn,0,home,
1934,4,1934-10-06,Tulsa,7,Kansas,0,home,
1934,4,1934-10-06,Ursinus,7,Pennsylvania,6,away,
1934,4,1934-10-06,Utah,61,Colorado College,6,home,
1934,4,1934-10-06,Utah State,6,Montana State,0,home,
1934,4,1934-10-06,Vanderbilt,27,Georgia Tech,12,away,
1934,4,1934-10-06,Wake Forest,13,North Carolina State,12,away,
1934,4,1934-10-06,Washington & Jefferson,20,Wooster,0,home,
1934,4,1934-10-06,Washington & Lee,7,Maryland,0,home,
1934,4,1934-10-06,Washington State,19,Southern California,0,away,
1934,4,1934-10-06,Western Maryland,0,Villanova,0,away,
1934,4,1934-10-06,William & Mary,20,Emory & Henry,8,home,
1934,4,1934-10-06,Wisconsin,3,Marquette,0,home,
1934,4,1934-10-06,Wyoming,7,Brigham Young,0,home,
1934,5,1934-10-11,Furman,3,Wake Forest,2,home,
1934,5,1934-10-12,Arizona,14,Whittier,7,away,
1934,5,1934-10-12,Carleton,7,Grinnell,0,away,
1934,5,1934-10-12,Detroit Mercy,12,Washington & Jefferson,0,home,
1934,5,1934-10-12,Duquesne,12,Bucknell,0,home,
1934,5,1934-10-12,Fordham,6,Boston College,0,away,
1934,5,1934-10-12,Loyola (LA),13,Samford,7,home,
1934,5,1934-10-12,Marquette,27,Kansas State,20,home,
1934,5,1934-10-12,Nevada,9,Saint Mary's (CA),7,away,
1934,5,1934-10-12,Northern Colorado,13,Colorado,7,home,
1934,5,1934-10-12,Oklahoma State,9,Haskell,6,home,
1934,5,1934-10-12,Oregon State,39,Portland,12,home,
1934,5,1934-10-12,Saint Louis,13,Creighton,0,home,
1934,5,1934-10-12,Texas Tech,20,Oklahoma City,0,away,
1934,5,1934-10-13,Alabama,41,Mississippi State,0,home,
1934,5,1934-10-13,Arkansas,6,Baylor,0,home,
1934,5,1934-10-13,Army,48,Drake,0,home,
1934,5,1934-10-13,Birmingham-Southern,14,Mercer,0,home,
1934,5,1934-10-13,California,7,Pacific,6,home,
1934,5,1934-10-13,Centenary (LA),13,Texas A&M,0,neutral,
1934,5,1934-10-13,Chicago,27,Michigan,0,home,
1934,5,1934-10-13,Colgate,62,St. Bonaventure,0,home,
1934,5,1934-10-13,Colorado State,2,Denver,0,away,
1934,5,1934-10-13,Columbia,29,Virginia Military Institute,6,home,
1934,5,1934-10-13,Dartmouth,27,Maine,0,home,
1934,5,1934-10-13,Duke,20,Georgia Tech,0,home,
1934,5,1934-10-13,Emory & Henry,13,Richmond,0,home,
1934,5,1934-10-13,Fresno State,26,Northern Arizona,14,away,
1934,5,1934-10-13,George Washington,26,Citadel,0,away,
1934,5,1934-10-13,Georgetown,9,Manhattan,0,away,
1934,5,1934-10-13,Gonzaga,13,Washington State,6,home,
1934,5,1934-10-13,Harvard,13,Brown,0,home,
1934,5,1934-10-13,Illinois,14,Ohio State,13,home,
1934,5,1934-10-13,Indiana,6,Temple,6,away,
1934,5,1934-10-13,Iowa State,13,Missouri,0,away,
1934,5,1934-10-13,Kansas,34,St. Benedict,12,home,
1934,5,1934-10-13,Kentucky,7,Clemson,0,home,
1934,5,1934-10-13,La Salle,13,Villanova,6,away,
1934,5,1934-10-13,Louisiana State,20,Auburn,6,home,
1934,5,1934-10-13,Michigan State,13,Carnegie Mellon,0,home,
1934,5,1934-10-13,Navy,16,Maryland,13,home,
1934,5,1934-10-13,Nebraska,14,Iowa,13,home,
1934,5,1934-10-13,New Mexico,21,Texas-El Paso,15,away,
1934,5,1934-10-13,New Mexico State,13,Sul Ross State,0,home,
1934,5,1934-10-13,North Carolina,14,Georgia,0,away,
1934,5,1934-10-13,North Carolina State,6,South Carolina,0,home,
1934,5,1934-10-13,Notre Dame,18,Purdue,7,home,
1934,5,1934-10-13,Penn State,32,Gettysburg,6,home,
1934,5,1934-10-13,Pittsburgh,20,Southern California,6,home,
1934,5,1934-10-13,Princeton,35,Williams,6,home,
1934,5,1934-10-13,Rice,9,Southern Methodist,0,home,
1934,5,1934-10-13,San Francisco,6,Olympic Club,0,home,
1934,5,1934-10-13,Sewanee,21,Tennessee Wesleyan,0,home,
1934,5,1934-10-13,Stanford,20,Northwestern,0,home,
1934,5,1934-10-13,Syracuse,20,Cornell,7,away,
1934,5,1934-10-13,Tennessee,27,Mississippi,0,home,
1934,5,1934-10-13,Texas,19,Oklahoma,0,neutral,
1934,5,1934-10-13,Texas Christian,14,Tulsa,12,away,
1934,5,1934-10-13,Tulane,28,Florida,12,away,
1934,5,1934-10-13,UCLA,16,Montana,0,home,
1934,5,1934-10-13,Utah,43,Brigham Young,0,home,
1934,5,1934-10-13,Vanderbilt,32,Cincinnati,0,home,
1934,5,1934-10-13,Virginia,27,St. John's (Maryland),6,home,
1934,5,1934-10-13,Virginia Tech,6,William & Mary,0,neutral,
1934,5,1934-10-13,Washington,16,Oregon,6,away,
1934,5,1934-10-13,Washington (MO),41,Wabash,0,home,
1934,5,1934-10-13,West Virginia,12,Washington & Lee,0,neutral,
1934,5,1934-10-13,West Virginia Wesleyan,21,New York University,3,away,
1934,5,1934-10-13,Wisconsin,28,South Dakota State,7,home,
1934,5,1934-10-13,Wyoming,25,Montana State,6,away,
1934,5,1934-10-13,Yale,14,Pennsylvania,6,home,
1934,6,1934-10-18,South Carolina,20,Citadel,6,neutral,
1934,6,1934-10-19,Duquesne,67,Haskell,0,home,
1934,6,1934-10-19,George Washington,10,Tulsa,0,home,
1934,6,1934-10-19,Loyola (LA),20,Mississippi College,7,home,
1934,6,1934-10-19,Northern Arizona,6,New Mexico State,6,away,
1934,6,1934-10-19,Temple,28,West Virginia,13,home,
1934,6,1934-10-20,Alabama,13,Tennessee,6,home,
1934,6,1934-10-20,Army,20,Sewanee,0,home,
1934,6,1934-10-20,Baylor,13,Hardin-Simmons,6,away,
1934,6,1934-10-20,Bucknell,12,St. Thomas,6,away,
1934,6,1934-10-20,California,3,UCLA,0,home,
1934,6,1934-10-20,Centenary (LA),9,Texas,6,away,
1934,6,1934-10-20,Chicago,21,Indiana,0,home,
1934,6,1934-10-20,Colorado,48,Brigham Young,6,neutral,
1934,6,1934-10-20,Colorado State,56,Colorado Mines,0,home,
1934,6,1934-10-20,Dartmouth,27,Virginia,0,home,
1934,6,1934-10-20,Detroit Mercy,0,Villanova,0,away,
1934,6,1934-10-20,Drake,8,Grinnell,0,home,
1934,6,1934-10-20,Duke,20,Davidson,0,away,
1934,6,1934-10-20,Florida,14,North Carolina State,0,home,
1934,6,1934-10-20,Furman,9,Mercer,3,away,
1934,6,1934-10-20,Georgetown,3,William & Mary,0,home,
1934,6,1934-10-20,Gonzaga,33,Puget Sound,0,home,
1934,6,1934-10-20,Holy Cross,26,Harvard,6,away,
1934,6,1934-10-20,Iowa State,31,Iowa,6,home,
1934,6,1934-10-20,Kansas State,13,Kansas,0,home,
1934,6,1934-10-20,Louisiana State,16,Arkansas,0,neutral,
1934,6,1934-10-20,Loyola Marymount,6,Arizona,0,away,
1934,6,1934-10-20,Marquette,19,Centre,6,home,
1934,6,1934-10-20,Maryland,14,Virginia Tech,9,neutral,
1934,6,1934-10-20,Michigan,9,Georgia Tech,2,home,
1934,6,1934-10-20,Michigan State,39,Manhattan,0,away,
1934,6,1934-10-20,Minnesota,13,Pittsburgh,7,away,
1934,6,1934-10-20,Mississippi State,21,Rhodes,6,away,
1934,6,1934-10-20,Montana,48,Montana Tech,0,home,
1934,6,1934-10-20,Navy,18,Columbia,7,away,
1934,6,1934-10-20,Nebraska,6,Oklahoma,0,away,
1934,6,1934-10-20,New Mexico,18,Arizona State,12,away,
1934,6,1934-10-20,New York University,12,Lafayette,7,home,
1934,6,1934-10-20,North Carolina,6,Kentucky,0,home,
1934,6,1934-10-20,Northern Colorado,21,Colorado College,0,away,
1934,6,1934-10-20,Notre Dame,13,Carnegie Mellon,0,home,
1934,6,1934-10-20,Ohio State,10,Colgate,7,home,
1934,6,1934-10-20,Oregon,13,Idaho,6,away,
1934,6,1934-10-20,Oregon State,6,Southern California,6,away,
1934,6,1934-10-20,Penn State,31,Lehigh,0,away,
1934,6,1934-10-20,Pennsylvania,27,Rutgers,19,home,
1934,6,1934-10-20,Princeton,14,Washington & Lee,12,home,
1934,6,1934-10-20,Purdue,14,Wisconsin,0,home,
1934,6,1934-10-20,Rice,47,Creighton,13,away,
1934,6,1934-10-20,Richmond,7,Virginia Military Institute,0,home,
1934,6,1934-10-20,Saint Louis,7,Missouri,0,away,
1934,6,1934-10-20,Saint Mary's (CA),14,Fordham,9,away,
1934,6,1934-10-20,Samford,7,Mississippi,6,away,
1934,6,1934-10-20,Santa Clara,19,Fresno State,0,away,
1934,6,1934-10-20,Southern Methodist,41,Oklahoma State,0,home,
1934,6,1934-10-20,Stanford,3,San Francisco,0,away,
1934,6,1934-10-20,Syracuse,32,Ohio Wesleyan,10,home,
1934,6,1934-10-20,Texas Christian,13,Texas A&M,0,away,
1934,6,1934-10-20,Tulane,7,Georgia,6,home,
1934,6,1934-10-20,Utah,7,Denver,0,away,
1934,6,1934-10-20,Utah State,19,Wyoming,0,away,
1934,6,1934-10-20,Vanderbilt,7,Auburn,6,home,
1934,6,1934-10-20,Wake Forest,14,Presbyterian,6,home,
1934,6,1934-10-20,Washington (MO),27,Simpson,0,away,
1934,6,1934-10-20,Washington & Jefferson,6,Geneva,0,away,
1934,6,1934-10-20,Yale,37,Brown,0,home,
1934,7,1934-10-25,Clemson,19,South Carolina,0,away,
1934,7,1934-10-26,Brigham Young,46,Western State,0,away,
1934,7,1934-10-26,Creighton,13,Oklahoma State,7,away,
1934,7,1934-10-26,Duquesne,20,Detroit Mercy,6,away,
1934,7,1934-10-26,George Washington,6,Wake Forest,2,home,
1934,7,1934-10-26,Haskell,3,Grinnell,0,away,
1934,7,1934-10-26,Loyola (LA),13,Spring Hill,0,home,
1934,7,1934-10-26,Loyola Marymount,12,Texas Tech,7,home,
1934,7,1934-10-26,Mississippi State,13,Mississippi College,6,home,
1934,7,1934-10-26,New Mexico State,0,Arizona,0,away,
1934,7,1934-10-27,Alabama,26,Georgia,6,home,
1934,7,1934-10-27,Arizona State,21,Northern Arizona,0,away,
1934,7,1934-10-27,Arkansas,20,Missouri-Rolla,0,home,
1934,7,1934-10-27,Army,20,Yale,12,away,
1934,7,1934-10-27,Bucknell,13,Villanova,0,home,
1934,7,1934-10-27,Centenary (LA),13,Texas Christian,0,home,
1934,7,1934-10-27,Chicago,19,Missouri,6,home,
1934,7,1934-10-27,Colgate,20,Holy Cross,7,away,
1934,7,1934-10-27,Colorado,27,Colorado State,9,home,
1934,7,1934-10-27,Columbia,14,Penn State,7,home,
1934,7,1934-10-27,Dartmouth,10,Harvard,0,away,
1934,7,1934-10-27,Davidson,12,Citadel,12,away,
1934,7,1934-10-27,Denver,9,Wyoming,0,home,
1934,7,1934-10-27,Furman,7,Centre,6,home,
1934,7,1934-10-27,Georgetown,0,New York University,0,away,
1934,7,1934-10-27,Gonzaga,53,Montana Tech,0,home,
1934,7,1934-10-27,Idaho,13,Montana,6,away,
1934,7,1934-10-27,Illinois,7,Michigan,6,away,
1934,7,1934-10-27,Kentucky,9,Auburn,0,home,
1934,7,1934-10-27,Louisiana State,29,Vanderbilt,0,away,
1934,7,1934-10-27,Maryland,21,Florida,0,home,
1934,7,1934-10-27,Mercer,6,Stetson,0,away,
1934,7,1934-10-27,Mississippi,19,Sewanee,6,home,
1934,7,1934-10-27,Navy,17,Pennsylvania,0,away,
1934,7,1934-10-27,Nebraska,7,Iowa State,6,home,
1934,7,1934-10-27,New Mexico,26,New Mexico Military,7,home,
1934,7,1934-10-27,North Carolina State,7,North Carolina,7,away,
1934,7,1934-10-27,Northern Colorado,19,Montana State,0,home,
1934,7,1934-10-27,Notre Dame,19,Wisconsin,0,home,
1934,7,1934-10-27,Ohio State,28,Northwestern,6,away,
1934,7,1934-10-27,Oklahoma,7,Kansas,7,away,
1934,7,1934-10-27,Oregon,8,Utah,7,away,
1934,7,1934-10-27,Pittsburgh,30,Westminster (Pennsylvania),0,away,
1934,7,1934-10-27,Princeton,45,Cornell,0,home,
1934,7,1934-10-27,Purdue,20,Carnegie Mellon,0,away,
1934,7,1934-10-27,Rice,20,Texas,9,home,
1934,7,1934-10-27,Richmond,20,Hampden-Sydney,0,home,
1934,7,1934-10-27,Saint Louis,7,Xavier,7,away,
1934,7,1934-10-27,Southern Methodist,26,Fordham,14,away,
1934,7,1934-10-27,Stanford,16,Southern California,0,home,
1934,7,1934-10-27,Syracuse,33,Brown,0,away,
1934,7,1934-10-27,Temple,28,Marquette,6,away,
1934,7,1934-10-27,Tennessee,14,Duke,6,home,
1934,7,1934-10-27,Texas A&M,10,Baylor,7,away,
1934,7,1934-10-27,Tulane,20,Georgia Tech,12,home,
1934,7,1934-10-27,Tulsa,21,Kansas State,0,home,
1934,7,1934-10-27,UCLA,49,California-Davis,0,home,
1934,7,1934-10-27,Virginia,17,Virginia Military Institute,13,away,
1934,7,1934-10-27,Washington,13,California,7,home,
1934,7,1934-10-27,Washington (MO),20,Drake,0,home,
1934,7,1934-10-27,Washington & Jefferson,9,Waynesburg,0,away,
1934,7,1934-10-27,Washington & Lee,13,Virginia Tech,7,home,
1934,7,1934-10-27,Washington State,31,Oregon State,0,home,
1934,7,1934-10-27,West Virginia,12,Davis & Elkins,7,home,
1934,7,1934-10-27,William & Mary,15,Roanoke,6,home,
1934,7,1934-10-28,Minnesota,48,Iowa,12,away,
1934,8,1934-11-02,Duquesne,39,West Virginia Wesleyan,6,home,
1934,8,1934-11-02,Loyola Marymount,38,Redlands,12,home,
1934,8,1934-11-02,Saint Louis,25,Missouri-Rolla,0,away,
1934,8,1934-11-02,Saint Mary's (CA),9,Washington State,6,home,
1934,8,1934-11-02,Texas Tech,27,Texas-El Paso,0,home,
1934,8,1934-11-03,Alabama,34,Kentucky,14,away,
1934,8,1934-11-03,Arizona,14,New Mexico,6,home,
1934,8,1934-11-03,Arizona State,6,Northern Arizona,0,home,
1934,8,1934-11-03,Arkansas,7,Texas A&M,7,away,
1934,8,1934-11-03,Boston College,6,Villanova,0,home,
1934,8,1934-11-03,Brown,13,Springfield,7,home,
1934,8,1934-11-03,Bucknell,19,Furman,0,away,
1934,8,1934-11-03,Carnegie Mellon,6,New York University,0,away,
1934,8,1934-11-03,Centenary (LA),8,Ouachita,0,home,
1934,8,1934-11-03,Citadel,18,Wofford,7,away,
1934,8,1934-11-03,Clemson,12,North Carolina State,6,away,
1934,8,1934-11-03,Colorado,40,Colorado Mines,6,away,
1934,8,1934-11-03,Colorado State,16,Wyoming,0,home,
1934,8,1934-11-03,Columbia,14,Cornell,0,home,
1934,8,1934-11-03,Creighton,12,Grinnell,6,home,
1934,8,1934-11-03,Davidson,18,Catawba College,0,home,
1934,8,1934-11-03,Denver,26,Colorado College,0,home,
1934,8,1934-11-03,Drake,20,Haskell,7,home,
1934,8,1934-11-03,Duke,13,Auburn,6,away,
1934,8,1934-11-03,Emory & Henry,13,Wake Forest,0,away,
1934,8,1934-11-03,Fordham,13,Tennessee,12,home,
1934,8,1934-11-03,Georgia,14,Florida,0,neutral,
1934,8,1934-11-03,Gonzaga,18,Columbia (Oregon),0,away,
1934,8,1934-11-03,Idaho,12,Albertson,0,home,
1934,8,1934-11-03,Illinois,7,Army,0,home,
1934,8,1934-11-03,Iowa,0,Indiana,0,away,
1934,8,1934-11-03,Kansas,0,Iowa State,0,away,
1934,8,1934-11-03,Kansas State,14,Washburn,6,away,
1934,8,1934-11-03,Louisiana State,25,Mississippi State,3,home,
1934,8,1934-11-03,Maryland,20,Virginia,0,home,
1934,8,1934-11-03,Mercer,30,Washington & Jefferson,7,home,
1934,8,1934-11-03,Michigan State,13,Marquette,7,home,
1934,8,1934-11-03,Minnesota,34,Michigan,0,home,
1934,8,1934-11-03,Navy,26,Washington & Lee,0,home,
1934,8,1934-11-03,North Carolina,26,Georgia Tech,0,away,
1934,8,1934-11-03,Northwestern,7,Wisconsin,0,home,
1934,8,1934-11-03,Ohio State,76,Western Reserve,0,away,
1934,8,1934-11-03,Oklahoma,31,Missouri,0,home,
1934,8,1934-11-03,Oklahoma State,19,Detroit Mercy,6,away,
1934,8,1934-11-03,Oregon,13,Montana,0,home,
1934,8,1934-11-03,Pennsylvania,41,Lafayette,0,home,
1934,8,1934-11-03,Pittsburgh,19,Notre Dame,0,home,
1934,8,1934-11-03,Princeton,19,Harvard,0,away,
1934,8,1934-11-03,Purdue,26,Chicago,20,away,
1934,8,1934-11-03,Rice,27,Texas A&M-Kingsville,0,home,
1934,8,1934-11-03,Richmond,14,Georgetown,13,home,
1934,8,1934-11-03,Santa Clara,20,California,0,away,
1934,8,1934-11-03,South Carolina,20,Virginia Tech,0,home,
1934,8,1934-11-03,Southern Methodist,7,Texas,7,away,
1934,8,1934-11-03,Stanford,27,UCLA,0,away,
1934,8,1934-11-03,Syracuse,16,Penn State,0,away,
1934,8,1934-11-03,Temple,14,Holy Cross,0,home,
1934,8,1934-11-03,Texas Christian,34,Baylor,12,home,
1934,8,1934-11-03,Tulane,15,Mississippi,0,home,
1934,8,1934-11-03,Utah State,15,Brigham Young,0,away,
1934,8,1934-11-03,Vanderbilt,7,George Washington,6,away,
1934,8,1934-11-03,Virginia Military Institute,13,William & Mary,6,neutral,
1934,8,1934-11-03,Washington,14,Oregon State,7,home,
1934,8,1934-11-03,Washington (MO),32,Butler,7,home,
1934,8,1934-11-03,West Virginia,7,Ohio,2,neutral,
1934,8,1934-11-03,Yale,7,Dartmouth,2,home,
1934,8,1934-11-04,Sewanee,7,Tennessee Tech,6,home,
1934,9,1934-11-09,Gonzaga,2,Washburn,0,away,
1934,9,1934-11-09,Marquette,14,Saint Louis,0,home,
1934,9,1934-11-09,Texas Tech,13,Hardin-Simmons,0,home,
1934,9,1934-11-10,Alabama,40,Clemson,0,home,
1934,9,1934-11-10,Arizona,26,Oklahoma City,6,away,
1934,9,1934-11-10,Arizona State,7,New Mexico State,7,away,
1934,9,1934-11-10,Army,27,Harvard,6,away,
1934,9,1934-11-10,Auburn,18,Georgia Tech,6,away,
1934,9,1934-11-10,Brigham Young,34,Colorado College,19,away,
1934,9,1934-11-10,Bucknell,13,Washington & Jefferson,7,away,
1934,9,1934-11-10,California,7,Southern California,2,away,
1934,9,1934-11-10,Colgate,20,Tulane,6,home,
1934,9,1934-11-10,Colorado,7,Utah,6,home,
1934,9,1934-11-10,Colorado State,21,Utah State,21,away,
1934,9,1934-11-10,Columbia,39,Brown,0,home,
1934,9,1934-11-10,Dartmouth,21,New Hampshire,7,home,
1934,9,1934-11-10,Denver,8,Drake,7,home,
1934,9,1934-11-10,Duke,28,Wake Forest,7,home,
1934,9,1934-11-10,Duquesne,32,Oklahoma State,0,home,
1934,9,1934-11-10,Fordham,27,West Virginia,20,home,
1934,9,1934-11-10,Furman,6,Citadel,0,away,
1934,9,1934-11-10,Georgetown,20,Roanoke,0,home,
1934,9,1934-11-10,Georgia,14,Yale,7,away,
1934,9,1934-11-10,Grinnell,19,Northern Iowa,12,home,
1934,9,1934-11-10,Idaho State,51,Western State,0,home,
1934,9,1934-11-10,Illinois,14,Northwestern,3,away,
1934,9,1934-11-10,Kansas,13,Washington (MO),0,away,
1934,9,1934-11-10,Kansas State,29,Missouri,0,home,
1934,9,1934-11-10,Kentucky,33,Rhodes,0,away,
1934,9,1934-11-10,Louisiana State,6,George Washington,0,away,
1934,9,1934-11-10,Loyola Marymount,19,San Diego State,3,away,
1934,9,1934-11-10,Maryland,23,Virginia Military Institute,0,home,
